413,最終場告会資料印刷のレンタカー代,最終場告会資料輪転,5,1,14,0,
414,最終場告会資料印刷の運賃,最終場告会資料輪転,5,1,14,0,
415,最終場告会資料印刷の高速料金,最終場告会資料輪転,5,1,14,0,
416,最終場告会資料印刷の駐車場代,最終場告会資料輪転,5,1,14,0,
417,実地フォローのガソリン代,実地フォロー,2,1,11,0,
418,実地フォローのレンタカー代,実地フォロー,2,1,11,0,
419,実地フォローの運賃,実地フォロー,2,1,11,0,
420,実地フォローの高速料金,実地フォロー,2,1,11,0,
421,実地フォローの駐車場代,実地フォロー,2,1,11,0,
422,地域予選資料の印刷代,地域NO1イベント資料の印刷代,7,3,14,4,
423,地域予選の備品のレンタル代,地域NO1イベントの備品のレンタル代,7,3,14,6,
424,地域予選の会場費,地域NO1イベントの会場費,7,3,14,5,
425,地域予選の備品代,地域NO1イベントの備品代,7,3,14,2,
426,地域予選会場の電気代,地域NO1イベント会場の電気代,7,3,14,5,
427,中間場告会会場の電気代,中間場告会会場の電気代,4,1,13,5,
